Customer_id,creditscore,Balance,Estimated
15804602,772,99785,197238
15651052,399,127655,139995
15724334,529,0,151170
15569451,463,101257,118114
15650098,630,0,34453
15724307,780,121314,64872
15599268,584,0,10957
15594864,752,81523,36886
15616451,697,128253,168053
15715667,850,0,155227
15658969,711,0,38410
15738174,452,0,75279
15813590,610,0,158303
15624229,694,0,11526
15674148,579,0,94993
15625080,745,0,173912
15682528,572,0,41139
15696900,505,145542,58020
15730038,706,0,164128
15812272,693,124602,46998
15654654,725,115183,177279
15697625,791,163789,75833
15616280,536,65733,61095
15654229,699,0,30117
15628298,500,128486,179227
15733387,707,109663,52110
15775572,531,88324,75249
15613844,557,146445,184318
15578515,659,0,158553
15607598,575,0,95686
15742480,775,109949,71683
15749482,772,78653,1790
15607537,587,107851,139431
15575410,667,83765,118359
15684865,771,143773,130828
15600700,523,116227,119405
15774155,662,103472,162703
15634267,717,0,172665
15619626,746,137492,170142
15660422,569,0,73977
15617934,579,129830,60906
15760774,519,146330,194867
15813132,696,114028,193717
15593331,693,146581,14633
15616709,587,132122,31730
15658052,626,81554,20064
15721189,666,0,99793
15711288,512,0,37654
15770030,689,0,192449
15803681,803,0,181208
15702789,548,175215,155166
15814930,588,125535,121504
15658306,693,97706,61569
15699523,499,126818,123270
15610383,628,46870,31272
15615032,624,0,62825
15781989,733,120095,184056
15647402,628,0,48925
15740494,633,0,191111
15701265,559,104357,54184
15743532,704,147004,64381
15794870,744,73023,78771
15747591,665,173433,116767
15726557,638,165680,32916
15732199,837,104679,50973
15662291,534,116973,122067
15749050,548,0,65997
15781586,837,126733,79577
15617078,658,148481,130529
15723339,554,137654,172630
15671322,724,115315,15217
15793854,723,99096,17513
15756539,585,165610,131852
15612064,474,0,181946
15625916,562,161629,91483
15683195,719,146605,77119
15690182,635,113489,95612
15721719,743,77002,80428
15641690,681,0,163715
15634896,521,0,27375
15671590,741,0,73874
15779182,790,182365,139266
15778287,622,0,131773
15609510,669,149365,173454
15742229,583,127450,67553
15658532,520,162278,34765
15590993,579,152213,120219
15565701,698,161994,90212
15597239,548,131468,164976
15688880,672,102980,1286
15813917,653,143322,83679
15679611,734,130405,34549
15636589,794,0,74275
15687752,641,87505,7279
15584363,824,133634,162054
15737748,534,151234,199337
15803365,653,70264,62348
15793247,498,0,91712
15572360,683,57657,79241
15795166,618,153572,76680
15724620,538,134752,162512
15800856,643,83132,21361
15671097,428,0,54487
15683930,593,134097,53931
15749004,718,118101,103165
15800434,811,76915,146360
15709117,823,81577,28371
15638806,645,0,10023
15662294,710,118327,192929
15690079,591,124858,50486
15759317,748,90972,131662
15750497,850,153148,152235
15596181,542,65942,68093
15576602,809,0,80061
15644833,675,0,149584
15734634,607,100912,7631
15808689,850,0,33083
15720702,789,0,121884
15665077,598,0,100723
15763612,756,124439,47093
15596493,687,0,177624
15704483,724,0,106149
15598846,700,58782,16875
15629244,635,159454,54561
15765537,687,142722,153606
15729975,613,167796,44390
15682773,781,128346,63219
15688007,703,165261,41627
15574331,593,118234,24766
15645572,743,0,28281
15742854,640,0,89043
15575417,849,143453,17294
15796721,778,145018,126702
15734942,539,82408,13123
15664772,489,79461,167974
15576683,568,0,125871
15682563,618,126474,91972
15650889,710,133537,155594
15612108,625,164978,67788
15761132,682,128030,62615
15645511,727,97403,107415
15609824,794,176845,166526
15640268,652,0,120107
15645778,670,81589,188228
15691104,460,119508,91561
15714567,568,0,166495
15777826,643,94444,165614
15668445,521,0,86372
15576162,615,92200,2756
15778135,575,0,83595
15613141,717,135757,103706
15635435,648,120633,5924
15596552,535,134543,58204
15623644,626,0,49362
15683403,611,0,73585
15615029,734,0,95135
15769005,709,154344,38795
15746326,591,0,198926
15722364,664,189027,56100
15704954,431,120764,117023
15694409,647,97976,62083
15754068,578,0,141823
15683841,555,113270,185387
15789095,775,0,57461
15719958,850,124549,120380
15689514,625,201696,133021
15621353,645,0,13590
15627232,608,114203,77830
15745843,689,0,136610
15722902,652,125438,17161
15791767,769,0,176844
15792722,611,64898,114996
15723006,489,0,196991
15771942,528,135556,133146
15774738,632,107765,185668
15574004,429,117307,24020
15587233,457,73700,185750
15808228,768,60603,178046
15682834,715,40170,199857
15571752,668,92042,43596
15743067,625,130484,122811
15714466,846,0,3440
15617982,661,0,35989
15696637,571,151097,17164
15690647,582,67563,44506
15672756,716,112808,17848
15704586,758,0,76210
15674526,725,86460,141477
15775295,630,118633,60032
15684196,627,159441,100686
15727281,653,0,96429
15787835,775,125213,15796
15730540,794,88656,116547
15646276,831,146034,191261
15582180,561,120268,173870
15697095,705,0,117273
15748797,636,0,92277
15754796,487,135071,44244
15628947,693,0,78133
15775546,517,0,103403
15670481,684,122550,137836
15619029,620,0,20670
15613282,757,130306,77469
15721487,739,0,57572
15797276,662,90351,75885
15612494,359,128748,146956
15629617,572,126874,67040
15600821,721,108424,178418
15579062,707,0,30807
15814268,444,84350,143836
15710164,523,0,130884
15693904,685,84959,194344
15588986,673,99097,9797
15797733,503,136623,47310
15620507,485,156772,141148
15685150,799,167658,111138
15667651,585,0,114182
15774166,607,109484,127561
15649280,521,134505,18082
15705657,535,114428,136330
15753969,724,83889,34122
15742378,520,110030,56247
15794874,696,127524,191417
15589221,657,139762,23318
15596671,603,91611,144675
15583668,726,109472,175161
15710206,591,150501,14929
15799966,792,101610,161479
15794560,550,0,133502
15626485,601,78892,23704
15703143,820,82345,115985
15809772,667,0,43229
15687959,573,0,94863
15585282,755,127706,142378
15714993,552,124349,135635
15596021,598,0,148488
15646615,576,119336,58977
15742632,670,0,76255
15574068,504,104217,55857
15806967,778,0,77867
15796334,558,144757,22878
15688713,627,0,114470
15796179,683,0,96755
15598751,556,0,125155
15703019,583,0,113598
15646302,705,100170,121409
15680855,637,145732,109219
15697311,697,110802,50230
15585367,555,120393,177720
15726556,594,135068,131212
15676242,632,136556,82153
15684198,551,0,216
15774882,687,99587,1713
15714227,672,0,136910
15608653,521,70731,20244
15784280,686,109343,86043
15789546,639,0,126561
15590320,850,0,64351
15678385,465,78247,10472
15571778,817,117561,95942
15657085,578,88980,125222
15640627,611,0,170951
15566211,616,103561,236
15669293,517,113309,31517
15595067,637,0,181611
15753566,806,63763,156593
15650391,633,169988,4272
15681843,624,180303,163588
15814846,691,0,175844
15670374,819,120657,166164
15762332,568,61592,61797
15700223,806,164702,21439
15729956,726,80780,19226
15594862,552,0,132547
15598782,755,154221,62689
15745080,634,0,21761
15703399,756,101641,154461
15732175,776,0,8065
15630725,649,92787,173366
15640260,595,131082,69429
15716822,646,98015,12757
15583748,592,0,180426
15605968,574,97460,43094
15790683,850,104077,68594
15607713,850,0,197997
15700212,475,0,122953
15626710,642,0,76821
15716491,710,93657,141401
15625824,596,121346,41922
15617705,609,141675,175664
15761976,797,0,117917
15634891,504,102365,194691
15744517,735,0,166677
15686963,680,0,160132
15808189,449,0,123622
15580845,685,101869,113484
15799156,569,0,79619
15694296,631,112392,24472
15677049,595,106570,177026
15583595,461,0,103350
15590146,630,81948,63606
15801548,661,144162,14491
15660833,796,86351,105081
15762277,710,158623,83500
15791302,741,0,143599
15798975,606,132404,36092
15599956,747,0,13008
15577274,549,134986,6101
15701200,576,0,48314
15638149,528,103772,197112
15786199,535,133040,110300
15701765,575,0,30114
15586974,656,0,98895
15729040,440,0,49827
15788676,539,71461,10074
15602497,850,133214,20770
15701333,646,96559,163427
15812071,744,93806,140069
15634375,710,0,83206
15738267,544,124044,111403
15786800,723,131695,92874
15591130,507,0,94781
15720662,787,106267,16607
15751531,598,0,161954
15653595,796,0,194733
15568360,569,139840,163525
15781210,711,0,48260
15668058,661,124099,86678
15597131,415,145808,3065
15697283,578,0,112125
15640953,611,107509,120802
15715031,600,0,52193
15589660,661,145980,56636
15769818,850,212778,69373
15782736,573,152522,164038
15614818,764,168965,118983
15794014,838,0,27472
15732448,821,0,36754
15723411,607,98266,46416
15797686,558,113001,152872
15605950,530,137061,165227
15812497,654,112146,75927
15690678,530,129307,172930
15747677,656,163975,36109
15618926,520,0,36203
15673908,602,158415,131886
15727944,701,92073,133992
15807294,653,88243,96658
15618581,668,0,135112
15584364,652,59486,163944
15599552,639,0,53844
15749177,730,0,122399
15718779,780,0,64804
15568106,592,119278,19371
15779481,628,158741,126193
15709994,658,140597,135459
15772777,850,0,94815
15706815,515,90433,188366
15618018,571,104784,178513
15671032,760,77993,97906
15634281,720,110823,72862
15766374,632,119625,195979
15600991,694,109053,19449
15777576,559,139129,32636
15742613,773,152325,171733
15649523,581,0,46176
15651063,524,127481,179635
15683124,713,115029,191521
15618314,676,114006,67998
15670823,651,116647,44732
15607133,717,110864,124533
15615012,594,156268,160968
15725141,716,109528,27342
15623560,668,102483,53995
15693018,678,115564,91634
15636756,545,0,189613
15647474,613,95624,60706
15576714,687,0,154767
15585047,715,160377,196853
15743976,618,37703,195775
15793881,721,118274,3087
15576517,445,131082,70618
15631072,690,94456,55034
15730394,709,0,168036
15631460,671,0,128449
15692002,538,93791,199249
15595282,735,0,149475
15789548,592,0,126726
15758035,747,155973,147554
15617518,675,89410,149400
15651802,632,97854,93536
15631813,621,0,58884
15729668,521,60281,154271
15741728,591,135217,122023
15576676,706,124923,50299
15711378,677,0,187801
15765520,769,188614,171344
15656726,771,62322,40921
15647842,601,120783,63941
15719309,670,115962,29484
15748718,517,115063,179056
15594404,834,160602,129274
15751158,571,108825,55559
15593470,576,166288,23306
15695129,718,152664,17129
15640865,636,80845,74642
15714080,566,97001,154486
15648721,711,0,3186
15801466,574,122525,88464
15750248,619,132293,65683
15758726,588,0,140586
15781553,760,91503,117233
15649121,665,0,116137
15674811,739,59386,105534
15646037,641,0,81514
15722578,685,97957,164966
15665695,594,0,23632
15801062,557,0,105434
15662955,697,141224,90591
15770309,656,151763,127014
15657386,712,141750,90905
15777797,689,75075,8652
15783955,697,165686,15468
15804516,589,0,79915
15681758,525,0,69362
15630321,680,0,86935
15588248,617,0,7598
15591932,680,92962,116958
15810347,662,0,157885
15595303,736,130813,77982
15634950,657,107175,126370
15685372,350,152677,191973
15745827,617,132006,142940
15755868,562,0,48870
15735222,705,0,73132
15604804,516,127306,120037
15718944,573,0,193995
15678626,538,0,179454
15571550,699,0,80964
15723053,504,170291,15659
15661528,583,102562,92708
15754177,712,111061,26542
15683544,626,0,65011
15708048,631,124379,106893
15701109,663,0,185211
15600110,506,57746,4035
15651533,570,129294,177805
15777904,703,0,68832
15655574,698,150777,114733
15569423,731,0,22299
15718106,625,0,197283
15585067,634,108632,179486
15675501,616,153861,17699
15633233,500,100375,118491
15667134,446,0,133293
15659105,669,61197,58170
15575409,581,116892,107137
15752342,704,133657,145071
15654851,748,92912,85495
15741429,680,119826,101139
15682356,655,111853,10511
15806447,690,106684,137916
15800229,695,139022,193383
15663441,700,148571,189827
15791991,773,0,144113
15775082,749,129777,143539
15579706,611,0,77677
15718247,606,0,183718
15755722,554,0,92181
15582259,567,0,28691
15716994,559,114740,85891
15586880,594,122546,42050
15713854,513,0,110142
15780835,652,131908,179270
15675896,680,105723,90558
15658459,784,0,162022
15658057,812,0,66927
15801767,784,0,108891
15569178,570,82767,71812
15731478,712,87843,92224
15811236,705,133261,78066
15746749,681,0,59680
15662758,620,97925,85000
15709387,711,0,159809
15572093,613,140454,129001
15713826,613,117356,113558
15570205,682,0,147759
15589348,850,137205,28866
15804610,601,0,160607
15700854,595,0,100016
15758836,675,54098,54479
15772933,591,0,141677
15809006,602,113758,84078
15689612,554,0,106981
15744614,541,118637,73551
15704250,506,0,115842
15700255,814,95489,107014
15669410,683,110830,24939
15807595,485,144245,51113
15664523,696,122022,33829
15642833,608,0,128876
15605279,792,0,194701
15713644,686,0,158974
15750466,790,85840,198183
15739054,654,96975,141404
15612771,452,148172,4176
15788483,719,0,126876
15732832,707,0,41053
15772892,699,0,105760
15713843,850,0,27937
15567993,828,134767,79356
15617603,850,123211,102180
15744983,712,139887,95720
15630419,634,149961,57122
15738828,730,152881,162478
15778025,685,108589,194809
15799479,809,0,124046
15684269,707,56674,17987
15762745,648,0,133653
15746970,760,0,25101
15725024,805,105664,33331
15592116,585,0,2401
15624391,595,100684,178361
15567422,630,0,162698
15612627,627,139542,80607
15574879,631,121802,23147
15745107,776,112282,89894
15734491,676,0,3173
15675320,758,93500,123219
15643824,637,132256,74588
15643438,850,0,31289
15721730,601,0,58561
15680727,735,121973,148804
15752508,614,99463,51117
15808846,672,165879,164537
15727251,642,117494,61978
15663489,633,138577,193363
15683677,769,0,47723
15596414,796,107525,18510
15730639,715,139225,65058
15672132,695,121454,46375
15742638,747,0,42040
15578603,584,77354,138193
15726088,476,0,22735
15682533,850,79260,186911
15772995,529,116295,75285
15765694,584,0,130260
15659486,586,74310,15035
15568963,674,152798,175709
15703820,552,133701,101070
15569410,601,114430,153012
15632256,541,127505,86174
15724466,744,84113,197549
15777639,595,101127,37043
15802501,724,103565,121086
15778410,533,0,194114
15670702,618,168178,101273
15704763,523,143903,118712
15645544,642,129754,583
15757646,584,0,192381
15701121,521,110641,136508
15796313,662,166909,138871
15815660,758,154139,60729
15602844,717,97459,189176
15636238,611,0,102548
15770101,766,112088,36707
15645543,636,0,44756
15596397,814,0,132870
15770525,760,141039,16287
15684267,607,84469,121945
15689980,725,118520,131174
15633260,600,142663,88670
15756471,656,118627,160835
15721303,640,137523,24761
15802256,439,110976,138527
15725664,549,107283,157443
15674851,622,0,105296
15701946,715,124314,97783
15748947,657,95858,68256
15673342,703,0,108791
15601008,802,0,143706
15771636,793,0,148993
15642002,554,117707,95277
15693381,533,135289,152956
15607691,658,174060,94926
15589380,713,114447,87308
15603846,711,0,83979
15753549,669,157849,37544
15725355,439,0,104889
15773017,763,0,149705
15625641,697,108071,16446
15776467,702,14263,54689
15746451,686,102750,194914
15777922,629,161758,146372
15606841,823,0,156604
15757648,683,95699,182567
15677173,555,124969,60194
15764170,647,93960,36580
15610446,714,88309,5863
15612776,850,0,143030
15794122,713,0,62700
15774931,452,112936,99017
15779247,683,98567,187987
15707078,577,180531,123455
15605263,552,140932,10922
15607381,769,148914,53817
15683471,691,0,81617
15605037,818,0,192299
15576085,739,0,143882
15770435,639,115335,53130
15592994,651,0,190454
15624068,779,0,111906
15595221,850,134678,113178
15637131,829,0,30530
15613471,579,90547,18800
15583499,510,103325,46128
15752816,531,114591,75585
15804075,628,91287,63086
15800517,633,163340,74415
15712319,714,150900,139889
15797389,604,124577,7267
15621432,630,0,186826
15779390,850,91293,162149
15711219,788,93717,180150
15770498,798,111723,83478
15678727,770,110766,26164
15573893,569,173459,44381
15740104,425,169650,136365
15792649,547,0,99294
15605275,725,116917,173464
15572467,506,0,127544
15738219,632,0,52527
15600710,620,0,32589
15804394,663,130628,47161
15694188,700,56581,45424
